customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent
328,51,Other,Bachelor,42671,2266.57,2025-12-26,Food,2.8,0.75,31.53,2298.1,17.0,2281.1,814.68,5.31,2601,0.84,1,0,0,1,0,0,0,1,0,51-65,Lower-Middle,Very High,Fair,No Discount,Q3,"(4.228, 8.426]",2025,12,December,26,4,Friday,4,52,0,0,0,20448,Winter,53,0
329,62,Female,PhD,45184,1130.78,2025-07-15,Books,1.4,15.64,37.48,1168.26,176.85,991.41,708.15,2.5,3844,0.73,3,1,0,0,1,0,0,0,0,51-65,Lower-Middle,High,Poor,Low Discount,Q2,"(0.00901, 4.228]",2025,7,July,15,1,Tuesday,3,29,0,0,0,20284,Summer,217,0
330,39,Male,High School,480495,11622.12,2026-02-02,Electronics,4.6,29.41,21.87,11643.99,3418.07,8225.92,1788.24,2.42,1521,12.32,0,0,1,0,0,0,1,0,0,36-50,High,Very High,Excellent,Medium Discount,Q4,"(0.00901, 4.228]",2026,2,February,2,0,Monday,1,6,0,0,0,20486,Winter,15,1
331,70,Male,Bachelor,62107,712.88,2025-11-11,Home,4.7,6.91,46.63,759.51,49.26,710.25,151.12,1.15,4900,0.89,1,0,1,0,0,0,0,0,1,65+,Middle,Medium,Excellent,No Discount,Q1,"(0.00901, 4.228]",2025,11,November,11,1,Tuesday,4,46,0,0,0,20403,Fall,98,0
332,76,Female,PhD,106202,890.17,2026-01-29,Food,4.9,21.31,31.62,921.79,189.7,732.09,149.41,0.84,5776,1.4,3,1,0,0,0,0,0,1,0,65+,High,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2026,1,January,29,3,Thursday,1,5,0,0,0,20482,Winter,19,1
333,40,Male,Master,129893,2496.86,2026-01-03,Books,4.5,27.62,14.41,2511.27,689.63,1821.64,404.81,1.92,1600,3.25,2,0,1,0,1,0,0,0,0,36-50,High,Very High,Excellent,Medium Discount,Q2,"(0.00901, 4.228]",2026,1,January,3,5,Saturday,1,1,1,0,0,20456,Winter,45,0
334,68,Other,PhD,71663,2100.44,2025-08-09,Home,1.7,29.94,31.92,2132.36,628.87,1503.49,884.41,2.93,4624,1.05,3,0,0,1,0,0,0,0,1,65+,Middle,Very High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,8,August,9,5,Saturday,3,32,1,0,0,20309,Summer,192,0
335,20,Male,Bachelor,35708,4575.08,2025-12-22,Food,1.2,13.72,14.34,4589.42,627.7,3961.72,3301.43,12.81,400,1.79,1,0,1,0,0,0,0,1,0,18-25,Lower-Middle,Very High,Poor,Low Discount,Q4,"(12.624, 16.822]",2025,12,December,22,0,Monday,4,52,0,0,0,20444,Winter,57,0
336,59,Other,High School,111906,1818.35,2025-10-30,Clothing,3.3,20.0,14.68,1833.03,363.67,1469.36,445.26,1.62,3481,1.9,0,0,0,1,0,1,0,0,0,51-65,High,High,Good,Low Discount,Q2,"(0.00901, 4.228]",2025,10,October,30,3,Thursday,4,44,0,0,0,20391,Fall,110,0
337,51,Male,Bachelor,69811,2907.14,2025-10-12,Books,4.7,38.92,19.98,2927.12,1131.46,1795.66,382.06,4.16,2601,1.37,1,0,1,0,1,0,0,0,0,51-65,Middle,Very High,Excellent,Medium Discount,Q2,"(0.00901, 4.228]",2025,10,October,12,6,Sunday,4,41,1,0,0,20373,Fall,128,0
338,49,Female,Bachelor,22811,3165.0,2025-03-18,Clothing,1.7,47.06,42.62,3207.62,1489.45,1718.17,1010.69,13.87,2401,0.47,1,1,0,0,0,1,0,0,0,36-50,Low,Very High,Poor,High Discount,Q2,"(12.624, 16.822]",2025,3,March,18,1,Tuesday,1,12,0,0,0,20165,Spring,336,0
339,62,Male,PhD,318362,14246.12,2025-08-08,Electronics,1.0,43.09,25.01,14271.13,6138.65,8132.48,8132.48,4.47,3844,5.13,3,0,1,0,0,0,1,0,0,51-65,High,Very High,Poor,High Discount,Q4,"(4.228, 8.426]",2025,8,August,8,4,Friday,3,32,0,0,0,20308,Summer,193,0
340,68,Male,Master,132547,3321.05,2025-03-15,Clothing,4.2,28.21,33.95,3355.0,936.87,2418.13,575.75,2.51,4624,1.95,2,0,1,0,0,1,0,0,0,65+,High,Very High,Excellent,Medium Discount,Q3,"(0.00901, 4.228]",2025,3,March,15,5,Saturday,1,11,1,0,0,20162,Spring,339,0
341,75,Male,Bachelor,92082,898.4,2025-03-29,Clothing,1.3,20.51,19.6,918.0,184.26,733.74,564.42,0.98,5625,1.23,1,0,1,0,0,1,0,0,0,65+,Upper-Middle,Medium,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,29,5,Saturday,1,13,1,0,0,20176,Spring,325,0
342,66,Female,Master,144249,4805.74,2026-02-10,Books,2.7,16.65,13.18,4818.92,800.16,4018.76,1488.43,3.33,4356,2.19,2,1,0,0,1,0,0,0,0,65+,High,Very High,Fair,Low Discount,Q4,"(0.00901, 4.228]",2026,2,February,10,1,Tuesday,1,7,0,0,0,20494,Winter,7,1
343,38,Male,PhD,54754,751.83,2026-01-20,Electronics,3.7,6.25,47.73,799.56,46.99,752.57,203.4,1.37,1444,1.44,3,0,1,0,0,0,1,0,0,36-50,Middle,Medium,Good,No Discount,Q1,"(0.00901, 4.228]",2026,1,January,20,1,Tuesday,1,4,0,0,0,20473,Winter,28,1
344,63,Female,Master,115742,2078.97,2025-10-29,Clothing,1.9,5.33,30.18,2109.15,110.81,1998.34,1051.76,1.8,3969,1.84,2,1,0,0,0,1,0,0,0,51-65,High,Very High,Poor,No Discount,Q3,"(0.00901, 4.228]",2025,10,October,29,2,Wednesday,4,44,0,0,0,20390,Fall,111,0
345,61,Other,PhD,126642,435.89,2025-09-10,Home,1.3,34.42,46.7,482.59,150.03,332.56,255.82,0.34,3721,2.08,3,0,0,1,0,0,0,0,1,51-65,High,Low,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,9,September,10,2,Wednesday,3,37,0,0,0,20341,Fall,160,0
346,38,Male,High School,31411,4984.4,2025-10-10,Food,4.1,12.99,10.17,4994.57,647.47,4347.1,1060.27,15.87,1444,0.83,0,0,1,0,0,0,0,1,0,36-50,Lower-Middle,Very High,Excellent,Low Discount,Q4,"(12.624, 16.822]",2025,10,October,10,4,Friday,4,41,0,0,0,20371,Fall,130,0
347,61,Female,Master,22911,2515.95,2025-08-14,Clothing,3.5,12.73,7.34,2523.29,320.28,2203.01,629.43,10.98,3721,0.38,2,1,0,0,0,1,0,0,0,51-65,Low,Very High,Good,Low Discount,Q3,"(8.426, 12.624]",2025,8,August,14,3,Thursday,3,33,0,0,0,20314,Summer,187,0
348,28,Female,Master,87270,2980.97,2025-09-08,Electronics,5.0,49.91,42.79,3023.76,1487.8,1535.96,307.19,3.42,784,3.12,2,1,0,0,0,0,1,0,0,26-35,Upper-Middle,Very High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2025,9,September,8,0,Monday,3,37,0,0,0,20339,Fall,162,0
349,56,Male,High School,103763,344.71,2025-08-05,Clothing,2.4,9.4,34.05,378.76,32.4,346.36,144.32,0.33,3136,1.85,0,0,1,0,0,1,0,0,0,51-65,High,Low,Fair,No Discount,Q1,"(0.00901, 4.228]",2025,8,August,5,1,Tuesday,3,32,0,0,0,20305,Summer,196,0
350,21,Other,Master,28680,3752.3,2025-02-19,Food,1.2,7.4,9.33,3761.63,277.67,3483.96,2903.3,13.08,441,1.37,2,0,0,1,0,0,0,1,0,18-25,Low,Very High,Poor,No Discount,Q4,"(12.624, 16.822]",2025,2,February,19,2,Wednesday,1,8,0,0,0,20138,Winter,363,0
351,68,Female,High School,104896,1057.43,2025-07-29,Electronics,3.9,4.93,13.47,1070.9,52.13,1018.77,261.22,1.01,4624,1.54,0,1,0,0,0,0,1,0,0,65+,High,High,Good,No Discount,Q2,"(0.00901, 4.228]",2025,7,July,29,1,Tuesday,3,31,0,0,0,20298,Summer,203,0
352,18,Male,Bachelor,103879,4491.29,2025-07-21,Books,3.1,28.99,40.03,4531.32,1302.02,3229.3,1041.71,4.32,324,5.77,1,0,1,0,1,0,0,0,0,18-25,High,Very High,Good,Medium Discount,Q4,"(4.228, 8.426]",2025,7,July,21,0,Monday,3,30,0,0,0,20290,Summer,211,0
353,45,Other,PhD,91295,1033.65,2025-11-01,Electronics,1.9,31.39,22.69,1056.34,324.46,731.88,385.2,1.13,2025,2.03,3,0,0,1,0,0,1,0,0,36-50,Upper-Middle,High,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,11,November,1,5,Saturday,4,44,1,1,0,20393,Fall,108,0
354,41,Female,High School,108614,961.53,2025-05-18,Books,4.1,18.26,33.53,995.06,175.58,819.48,199.87,0.89,1681,2.65,0,1,0,0,1,0,0,0,0,36-50,High,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,5,May,18,6,Sunday,2,20,1,0,0,20226,Spring,275,0
355,78,Female,Master,120689,192.38,2025-12-07,Electronics,1.8,26.77,15.92,208.3,51.5,156.8,87.11,0.16,6084,1.55,2,1,0,0,0,0,1,0,0,65+,High,Low,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,12,December,7,6,Sunday,4,49,1,0,0,20429,Winter,72,0
356,52,Other,High School,31111,2365.61,2025-09-04,Food,2.0,39.42,19.06,2384.67,932.52,1452.15,726.08,7.6,2704,0.6,0,0,0,1,0,0,0,1,0,51-65,Lower-Middle,Very High,Poor,Medium Discount,Q2,"(4.228, 8.426]",2025,9,September,4,3,Thursday,3,36,0,0,0,20335,Fall,166,0
357,30,Other,Master,57504,2828.56,2025-06-03,Food,1.4,40.91,49.54,2878.1,1157.16,1720.94,1229.24,4.92,900,1.92,2,0,0,1,0,0,0,1,0,26-35,Middle,Very High,Poor,High Discount,Q2,"(4.228, 8.426]",2025,6,June,3,1,Tuesday,2,23,0,0,0,20242,Summer,259,0
358,64,Male,Bachelor,21802,337.89,2025-06-20,Electronics,2.6,47.9,12.38,350.27,161.85,188.42,72.47,1.55,4096,0.34,1,0,1,0,0,0,1,0,0,51-65,Low,Low,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,6,June,20,4,Friday,2,25,0,0,0,20259,Summer,242,0
359,51,Male,High School,28155,3879.88,2025-05-19,Clothing,2.7,41.21,25.32,3905.2,1598.9,2306.3,854.19,13.78,2601,0.55,0,0,1,0,0,1,0,0,0,51-65,Low,Very High,Fair,High Discount,Q3,"(12.624, 16.822]",2025,5,May,19,0,Monday,2,21,0,0,0,20227,Spring,274,0
360,28,Female,Bachelor,93656,2271.91,2025-11-08,Food,3.1,28.24,42.22,2314.13,641.59,1672.54,539.53,2.43,784,3.34,1,1,0,0,0,0,0,1,0,26-35,Upper-Middle,Very High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,11,November,8,5,Saturday,4,45,1,0,0,20400,Fall,101,0
361,53,Other,PhD,59384,2626.71,2025-08-29,Books,3.8,8.98,11.96,2638.67,235.88,2402.79,632.31,4.42,2809,1.12,3,0,0,1,1,0,0,0,0,51-65,Middle,Very High,Good,No Discount,Q3,"(4.228, 8.426]",2025,8,August,29,4,Friday,3,35,0,0,0,20329,Summer,172,0
362,68,Other,Master,132561,2209.41,2025-08-31,Books,4.6,4.99,20.76,2230.17,110.25,2119.92,460.85,1.67,4624,1.95,2,0,0,1,1,0,0,0,0,65+,High,Very High,Excellent,No Discount,Q3,"(0.00901, 4.228]",2025,8,August,31,6,Sunday,3,35,1,0,1,20331,Summer,170,0
363,78,Other,Master,67254,2009.81,2025-09-30,Home,1.6,2.73,30.75,2040.56,54.87,1985.69,1241.06,2.99,6084,0.86,2,0,0,1,0,0,0,0,1,65+,Middle,Very High,Poor,No Discount,Q3,"(0.00901, 4.228]",2025,9,September,30,1,Tuesday,3,40,0,0,1,20361,Fall,140,0
364,34,Female,Bachelor,41918,2802.61,2025-08-14,Books,1.2,33.33,24.06,2826.67,934.11,1892.56,1577.13,6.69,1156,1.23,1,1,0,0,1,0,0,0,0,26-35,Lower-Middle,Very High,Poor,Medium Discount,Q2,"(4.228, 8.426]",2025,8,August,14,3,Thursday,3,33,0,0,0,20314,Summer,187,0
365,52,Other,PhD,105981,784.65,2025-11-24,Home,1.1,40.38,22.98,807.63,316.84,490.79,446.17,0.74,2704,2.04,3,0,0,1,0,0,0,0,1,51-65,High,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,24,0,Monday,4,48,0,0,0,20416,Fall,85,0
366,77,Other,High School,80713,917.82,2025-12-28,Electronics,1.6,25.43,18.13,935.95,233.4,702.55,439.09,1.14,5929,1.05,0,0,0,1,0,0,1,0,0,65+,Upper-Middle,Medium,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,12,December,28,6,Sunday,4,52,1,0,0,20450,Winter,51,0
367,35,Female,High School,50306,4310.31,2025-10-30,Electronics,3.6,2.74,29.33,4339.64,118.1,4221.54,1172.65,8.57,1225,1.44,0,1,0,0,0,0,1,0,0,26-35,Middle,Very High,Good,No Discount,Q4,"(8.426, 12.624]",2025,10,October,30,3,Thursday,4,44,0,0,0,20391,Fall,110,0
368,57,Male,Master,36646,4731.12,2025-02-18,Electronics,3.9,26.77,31.22,4762.34,1266.52,3495.82,896.36,12.91,3249,0.64,2,0,1,0,0,0,1,0,0,51-65,Lower-Middle,Very High,Good,Medium Discount,Q4,"(12.624, 16.822]",2025,2,February,18,1,Tuesday,1,8,0,0,0,20137,Winter,364,0
369,39,Male,Bachelor,66843,1872.81,2025-03-13,Clothing,4.1,46.79,32.66,1905.47,876.29,1029.18,251.02,2.8,1521,1.71,1,0,1,0,0,1,0,0,0,36-50,Middle,High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2025,3,March,13,3,Thursday,1,11,0,0,0,20160,Spring,341,0
370,74,Female,Bachelor,140975,1361.02,2026-01-06,Clothing,2.0,29.88,3.52,1364.54,406.67,957.87,478.94,0.97,5476,1.91,1,1,0,0,0,1,0,0,0,65+,High,High,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2026,1,January,6,1,Tuesday,1,2,0,0,0,20459,Winter,42,0
371,41,Other,High School,116601,3223.56,2025-07-22,Home,2.2,40.47,31.55,3255.11,1304.57,1950.54,886.61,2.76,1681,2.84,0,0,0,1,0,0,0,0,1,36-50,High,Very High,Fair,High Discount,Q3,"(0.00901, 4.228]",2025,7,July,22,1,Tuesday,3,30,0,0,0,20291,Summer,210,0
372,75,Female,PhD,110735,2049.58,2025-08-02,Books,2.9,40.01,47.66,2097.24,820.04,1277.2,440.41,1.85,5625,1.48,3,1,0,0,1,0,0,0,0,65+,High,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,8,August,2,5,Saturday,3,31,1,0,0,20302,Summer,199,0
373,36,Male,PhD,127512,136.68,2025-04-26,Books,1.3,46.61,27.05,163.73,63.71,100.02,76.94,0.11,1296,3.54,3,0,1,0,1,0,0,0,0,36-50,High,Low,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,4,April,26,5,Saturday,2,17,1,0,0,20204,Spring,297,0
374,54,Male,High School,36371,789.2,2025-03-09,Electronics,3.4,38.51,35.76,824.96,303.92,521.04,153.25,2.17,2916,0.67,0,0,1,0,0,0,1,0,0,51-65,Lower-Middle,Medium,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,3,March,9,6,Sunday,1,10,1,0,0,20156,Spring,345,0
375,56,Female,High School,97371,3582.7,2025-06-23,Food,4.9,37.39,27.84,3610.54,1339.57,2270.97,463.46,3.68,3136,1.74,0,1,0,0,0,0,0,1,0,51-65,Upper-Middle,Very High,Excellent,Medium Discount,Q3,"(0.00901, 4.228]",2025,6,June,23,0,Monday,2,26,0,0,0,20262,Summer,239,0
376,38,Female,Bachelor,131472,3298.03,2025-10-26,Clothing,2.4,11.71,42.74,3340.77,386.2,2954.57,1231.07,2.51,1444,3.46,1,1,0,0,0,1,0,0,0,36-50,High,Very High,Fair,Low Discount,Q4,"(0.00901, 4.228]",2025,10,October,26,6,Sunday,4,43,1,0,0,20387,Fall,114,0
377,25,Male,PhD,22049,145.21,2026-01-23,Clothing,4.0,3.0,46.48,191.69,4.36,187.33,46.83,0.66,625,0.88,3,0,1,0,0,1,0,0,0,18-25,Low,Low,Good,No Discount,Q1,"(0.00901, 4.228]",2026,1,January,23,4,Friday,1,4,0,0,0,20476,Winter,25,1
378,45,Female,High School,51616,1117.64,2025-04-25,Electronics,3.0,25.88,9.21,1126.85,289.25,837.6,279.2,2.17,2025,1.15,0,1,0,0,0,0,1,0,0,36-50,Middle,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,4,April,25,4,Friday,2,17,0,0,0,20203,Spring,298,0
379,22,Male,High School,123727,1163.06,2025-12-03,Clothing,1.5,6.22,21.84,1184.9,72.34,1112.56,741.71,0.94,484,5.62,0,0,1,0,0,1,0,0,0,18-25,High,High,Poor,No Discount,Q2,"(0.00901, 4.228]",2025,12,December,3,2,Wednesday,4,49,0,0,0,20425,Winter,76,0
380,34,Female,Master,132893,3362.74,2025-10-04,Electronics,3.3,48.11,19.62,3382.36,1617.81,1764.55,534.71,2.53,1156,3.91,2,1,0,0,0,0,1,0,0,26-35,High,Very High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,10,October,4,5,Saturday,4,40,1,0,0,20365,Fall,136,0
381,54,Female,High School,146603,108.36,2026-01-29,Home,2.2,14.5,20.26,128.62,15.71,112.91,51.32,0.07,2916,2.71,0,1,0,0,0,0,0,0,1,51-65,High,Low,Fair,Low Discount,Q1,"(0.00901, 4.228]",2026,1,January,29,3,Thursday,1,5,0,0,0,20482,Winter,19,1
382,53,Female,High School,40932,529.5,2025-07-22,Books,1.1,42.65,6.28,535.78,225.83,309.95,281.77,1.29,2809,0.77,0,1,0,0,1,0,0,0,0,51-65,Lower-Middle,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,7,July,22,1,Tuesday,3,30,0,0,0,20291,Summer,210,0
383,71,Male,PhD,137796,4001.58,2025-06-23,Food,3.5,19.38,40.68,4042.26,775.51,3266.75,933.36,2.9,5041,1.94,3,0,1,0,0,0,0,1,0,65+,High,Very High,Good,Low Discount,Q4,"(0.00901, 4.228]",2025,6,June,23,0,Monday,2,26,0,0,0,20262,Summer,239,0
384,36,Female,Bachelor,49855,900.94,2026-01-10,Books,4.4,16.16,1.79,902.73,145.59,757.14,172.08,1.81,1296,1.38,1,1,0,0,1,0,0,0,0,36-50,Lower-Middle,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2026,1,January,10,5,Saturday,1,2,1,0,0,20463,Winter,38,0
385,44,Male,PhD,81434,3267.2,2025-05-26,Books,2.4,46.76,26.41,3293.61,1527.74,1765.87,735.78,4.01,1936,1.85,3,0,1,0,1,0,0,0,0,36-50,Upper-Middle,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,5,May,26,0,Monday,2,22,0,0,0,20234,Spring,267,0
386,70,Male,Bachelor,92694,1198.53,2025-07-26,Home,2.6,18.17,33.09,1231.62,217.77,1013.85,389.94,1.29,4900,1.32,1,0,1,0,0,0,0,0,1,65+,Upper-Middle,High,Fair,Low Discount,Q2,"(0.00901, 4.228]",2025,7,July,26,5,Saturday,3,30,1,0,0,20295,Summer,206,0
387,51,Female,Master,63016,506.21,2025-05-27,Clothing,4.6,19.51,10.37,516.58,98.76,417.82,90.83,0.8,2601,1.24,2,1,0,0,0,1,0,0,0,51-65,Middle,Medium,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,5,May,27,1,Tuesday,2,22,0,0,0,20235,Spring,266,0
388,28,Female,High School,27400,1223.43,2025-09-17,Food,4.3,5.3,45.29,1268.72,64.84,1203.88,279.97,4.47,784,0.98,0,1,0,0,0,0,0,1,0,26-35,Low,High,Excellent,No Discount,Q2,"(4.228, 8.426]",2025,9,September,17,2,Wednesday,3,38,0,0,0,20348,Fall,153,0
389,71,Male,Master,137858,3614.11,2026-01-07,Clothing,3.9,33.52,41.93,3656.04,1211.45,2444.59,626.82,2.62,5041,1.94,2,0,1,0,0,1,0,0,0,65+,High,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2026,1,January,7,2,Wednesday,1,2,0,0,0,20460,Winter,41,0
390,62,Male,Bachelor,62642,4279.93,2026-02-07,Books,2.0,14.44,23.55,4303.48,618.02,3685.46,1842.73,6.83,3844,1.01,1,0,1,0,1,0,0,0,0,51-65,Middle,Very High,Poor,Low Discount,Q4,"(4.228, 8.426]",2026,2,February,7,5,Saturday,1,6,1,0,0,20491,Winter,10,1
391,64,Other,PhD,35151,4152.8,2025-04-30,Electronics,4.6,29.28,20.56,4173.36,1215.94,2957.42,642.92,11.81,4096,0.55,3,0,0,1,0,0,1,0,0,51-65,Lower-Middle,Very High,Excellent,Medium Discount,Q4,"(8.426, 12.624]",2025,4,April,30,2,Wednesday,2,18,0,0,1,20208,Spring,293,0
392,29,Male,PhD,71407,1991.95,2025-11-12,Books,1.6,29.57,11.83,2003.78,589.02,1414.76,884.22,2.79,841,2.46,3,0,1,0,1,0,0,0,0,26-35,Middle,High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,11,November,12,2,Wednesday,4,46,0,0,0,20404,Fall,97,0
393,71,Other,Master,86690,3343.74,2025-05-19,Clothing,3.5,35.96,36.5,3380.24,1202.41,2177.83,622.24,3.86,5041,1.22,2,0,0,1,0,1,0,0,0,65+,Upper-Middle,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,5,May,19,0,Monday,2,21,0,0,0,20227,Spring,274,0
394,38,Other,Bachelor,24499,1032.87,2025-07-03,Books,1.1,37.26,6.59,1039.46,384.85,654.61,595.1,4.22,1444,0.64,1,0,0,1,1,0,0,0,0,36-50,Low,High,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,7,July,3,3,Thursday,3,27,0,0,0,20272,Summer,229,0
395,71,Other,Master,26295,1472.81,2025-07-13,Electronics,3.6,25.72,34.01,1506.82,378.81,1128.01,313.34,5.6,5041,0.37,2,0,0,1,0,0,1,0,0,65+,Low,High,Good,Medium Discount,Q2,"(4.228, 8.426]",2025,7,July,13,6,Sunday,3,28,1,0,0,20282,Summer,219,0
396,28,Female,Master,455095,11586.55,2025-12-15,Home,2.1,16.55,42.12,11628.67,1917.57,9711.1,4624.33,2.55,784,16.25,2,1,0,0,0,0,0,0,1,26-35,High,Very High,Fair,Low Discount,Q4,"(0.00901, 4.228]",2025,12,December,15,0,Monday,4,51,0,0,0,20437,Winter,64,0
397,56,Female,High School,146071,74.88,2025-02-28,Clothing,2.8,41.87,11.42,86.3,31.35,54.95,19.63,0.05,3136,2.61,0,1,0,0,0,1,0,0,0,51-65,High,Very Low,Fair,High Discount,Q1,"(0.00901, 4.228]",2025,2,February,28,4,Friday,1,9,0,0,1,20147,Winter,354,0
398,45,Male,Master,243472,11413.67,2025-07-01,Books,2.4,15.49,43.32,11456.99,1767.98,9689.01,4037.09,4.69,2025,5.41,2,0,1,0,1,0,0,0,0,36-50,High,Very High,Fair,Low Discount,Q4,"(4.228, 8.426]",2025,7,July,1,1,Tuesday,3,27,0,1,0,20270,Summer,231,0
399,22,Other,High School,32183,1047.35,2025-03-27,Clothing,1.7,25.38,1.67,1049.02,265.82,783.2,460.71,3.25,484,1.46,0,0,0,1,0,1,0,0,0,18-25,Lower-Middle,High,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,3,March,27,3,Thursday,1,13,0,0,0,20174,Spring,327,0
400,34,Female,High School,49299,142.4,2025-12-28,Home,3.5,20.06,45.64,188.04,28.57,159.47,45.56,0.29,1156,1.45,0,1,0,0,0,0,0,0,1,26-35,Lower-Middle,Low,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,12,December,28,6,Sunday,4,52,1,0,0,20450,Winter,51,0
401,73,Female,PhD,32874,915.36,2025-05-31,Books,4.5,42.75,5.92,921.28,391.32,529.96,117.77,2.78,5329,0.45,3,1,0,0,1,0,0,0,0,65+,Lower-Middle,Medium,Excellent,High Discount,Q1,"(0.00901, 4.228]",2025,5,May,31,5,Saturday,2,22,1,0,1,20239,Spring,262,0
402,37,Female,High School,136336,2919.38,2025-05-27,Books,4.8,21.6,32.29,2951.67,630.59,2321.08,483.56,2.14,1369,3.68,0,1,0,0,1,0,0,0,0,36-50,High,Very High,Excellent,Low Discount,Q3,"(0.00901, 4.228]",2025,5,May,27,1,Tuesday,2,22,0,0,0,20235,Spring,266,0
403,58,Female,High School,52711,2112.91,2025-02-24,Clothing,1.8,19.3,12.5,2125.41,407.79,1717.62,954.23,4.01,3364,0.91,0,1,0,0,0,1,0,0,0,51-65,Middle,Very High,Poor,Low Discount,Q2,"(0.00901, 4.228]",2025,2,February,24,0,Monday,1,9,0,0,0,20143,Winter,358,0
404,63,Female,PhD,25539,4464.43,2025-04-07,Clothing,3.9,34.49,41.83,4506.26,1539.78,2966.48,760.64,17.48,3969,0.41,3,1,0,0,0,1,0,0,0,51-65,Low,Very High,Good,Medium Discount,Q4,"(16.822, 21.02]",2025,4,April,7,0,Monday,2,15,0,0,0,20185,Spring,316,0
405,75,Other,Master,127941,4089.04,2025-03-31,Electronics,3.7,30.12,25.62,4114.66,1231.62,2883.04,779.2,3.2,5625,1.71,2,0,0,1,0,0,1,0,0,65+,High,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,3,March,31,0,Monday,1,14,0,0,1,20178,Spring,323,0
406,29,Other,Bachelor,73351,1715.67,2025-09-17,Home,2.4,5.36,6.76,1722.43,91.96,1630.47,679.36,2.34,841,2.53,1,0,0,1,0,0,0,0,1,26-35,Middle,High,Fair,No Discount,Q2,"(0.00901, 4.228]",2025,9,September,17,2,Wednesday,3,38,0,0,0,20348,Fall,153,0
407,23,Other,Bachelor,81267,1304.52,2025-02-25,Electronics,1.1,25.41,28.55,1333.07,331.48,1001.59,910.54,1.61,529,3.53,1,0,0,1,0,0,1,0,0,18-25,Upper-Middle,High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,2,February,25,1,Tuesday,1,9,0,0,0,20144,Winter,357,0
408,34,Other,Bachelor,143133,1904.67,2025-10-01,Books,3.8,36.77,20.39,1925.06,700.35,1224.71,322.29,1.33,1156,4.21,1,0,0,1,1,0,0,0,0,26-35,High,High,Good,Medium Discount,Q2,"(0.00901, 4.228]",2025,10,October,1,2,Wednesday,4,40,0,1,0,20362,Fall,139,0
409,68,Male,Master,68354,2955.57,2025-12-29,Clothing,4.8,49.6,33.07,2988.64,1465.96,1522.68,317.23,4.32,4624,1.01,2,0,1,0,0,1,0,0,0,65+,Middle,Very High,Excellent,High Discount,Q2,"(4.228, 8.426]",2025,12,December,29,0,Monday,4,1,0,0,0,20451,Winter,50,0
410,36,Other,High School,146063,1347.64,2025-10-24,Books,3.5,31.46,44.1,1391.74,423.97,967.77,276.51,0.92,1296,4.06,0,0,0,1,1,0,0,0,0,36-50,High,High,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,10,October,24,4,Friday,4,43,0,0,0,20385,Fall,116,0
